Gene	D02-CSF-24	D02-CSF-48	D02-CSF-96	D02-Serum-48	D02-Serum-72	D02-Serum-96	D03-CSF-48	D03-Serum-48	D03-Serum-72	D03-Serum-96	D04-CSF-120	D04-CSF-96	D04-Serum-120	D04-Serum-72	D04-Serum-96	D05-Serum-120	D05-Serum-72	D05-Serum-96	D06-CSF-24	D06-Serum-24	D06-Serum-48	D06-Serum-72	D07-CSF-120	D07-CSF-24	D07-Serum-120	D07-Serum-48	D07-Serum-72	D07-Serum-96	D08-CSF-24	D08-Serum-24	D09-Serum-24	D10-CSF-24	D10-CSF-48	D10-Serum-24	D10-Serum-48	D10-Serum-72	D12-CSF-24	D12-CSF-48	D12-CSF-96	D12-Serum-24	D12-Serum-48	D12-Serum-72	D12-Serum-96	D13-CSF-24	D13-CSF-48	D13-CSF-96	D13-Serum-24	D13-Serum-48	D13-Serum-72	D13-Serum-96	D14-CSF-24	D14-CSF-48	D14-CSF-72	D14-CSF-96	D14-Serum-24	D14-Serum-48	D14-Serum-72	D14-Serum-96	D15-Serum-48	D16-CSF-48	D17-CSF-120	D17-CSF-24	D17-CSF-48	D17-CSF-72	D17-CSF-96	D17-Serum-120	D17-Serum-48	D17-Serum-72	D17-Serum-96	D18-CSF-24	D18-CSF-48	D18-CSF-96	D18-Serum-120	D18-Serum-24	D18-Serum-48	D18-Serum-72	D18-Serum-96	D19-CSF-24	D19-Serum-24	D19-Serum-48	D19-Serum-72	D19-Serum-96	D20-Serum-48	D20-Serum-72	D20-Serum-96	D21-Serum-48	D21-Serum-72	D21-Serum-96	D23-Serum-72	D23-Serum-96	D24-CSF-48	D24-CSF-72	D24-Serum-24	D24-Serum-48	D24-Serum-72	D24-Serum-96	D25-CSF-24	D25-CSF-72	D25-CSF-96	D25-Serum-48	D25-Serum-72	D25-Serum-96	D26-CSF-48	D26-CSF-72	D26-CSF-96	D26-Serum-120	D26-Serum-48	D26-Serum-72	D26-Serum-96	D27-CSF-48	D27-CSF-72	D27-CSF-96	D27-Serum-24	D27-Serum-48	D27-Serum-72	D27-Serum-96	D28-Serum-24	D28-Serum-48	D28-Serum-72	D28-Serum-96	D30-CSF-48	D30-CSF-72	D30-CSF-96	D30-Serum-120	D30-Serum-48	D30-Serum-72	D30-Serum-96	D31-CSF-24	D31-CSF-48	D31-CSF-72	D31-CSF-96	D31-Serum-24	D31-Serum-48	D31-Serum-72	D31-Serum-96	DiscoveryNegativeControl1-CSF-Control	DiscoveryNegativeControl1-Serum-Control	DiscoveryNegativeControl10-CSF-Control	DiscoveryNegativeControl11-CSF-Control	DiscoveryNegativeControl12-CSF-Control	DiscoveryNegativeControl13-CSF-Control	DiscoveryNegativeControl14-CSF-Control	DiscoveryNegativeControl15-CSF-Control	DiscoveryNegativeControl16-CSF-Control	DiscoveryNegativeControl17-CSF-Control	DiscoveryNegativeControl18-CSF-Control	DiscoveryNegativeControl19-CSF-Control	DiscoveryNegativeControl2-CSF-Control	DiscoveryNegativeControl2-Serum-Control	DiscoveryNegativeControl20-CSF-Control	DiscoveryNegativeControl21-CSF-Control	DiscoveryNegativeControl22-CSF-Control	DiscoveryNegativeControl23-CSF-Control	DiscoveryNegativeControl24-CSF-Control	DiscoveryNegativeControl25-CSF-Control	DiscoveryNegativeControl26-CSF-Control	DiscoveryNegativeControl27-CSF-Control	DiscoveryNegativeControl28-CSF-Control	DiscoveryNegativeControl3-CSF-Control	DiscoveryNegativeControl3-Serum-Control	DiscoveryNegativeControl4-CSF-Control	DiscoveryNegativeControl4-Serum-Control	DiscoveryNegativeControl5-CSF-Control	DiscoveryNegativeControl5-Serum-Control	DiscoveryNegativeControl6-CSF-Control	DiscoveryNegativeControl7-CSF-Control	DiscoveryNegativeControl8-CSF-Control	DiscoveryNegativeControl9-CSF-Control	DiscoveryPositiveControl1-CSF-Control	DiscoveryPositiveControl1-Serum-Control	DiscoveryPositiveControl10-CSF-Control	DiscoveryPositiveControl11-CSF-Control	DiscoveryPositiveControl12-CSF-Control	DiscoveryPositiveControl13-CSF-Control	DiscoveryPositiveControl14-CSF-Control	DiscoveryPositiveControl15-CSF-Control	DiscoveryPositiveControl16-CSF-Control	DiscoveryPositiveControl17-CSF-Control	DiscoveryPositiveControl18-CSF-Control	DiscoveryPositiveControl19-CSF-Control	DiscoveryPositiveControl2-CSF-Control	DiscoveryPositiveControl2-Serum-Control	DiscoveryPositiveControl20-CSF-Control	DiscoveryPositiveControl21-CSF-Control	DiscoveryPositiveControl22-CSF-Control	DiscoveryPositiveControl23-CSF-Control	DiscoveryPositiveControl24-CSF-Control	DiscoveryPositiveControl25-CSF-Control	DiscoveryPositiveControl26-CSF-Control	DiscoveryPositiveControl27-CSF-Control	DiscoveryPositiveControl28-CSF-Control	DiscoveryPositiveControl3-CSF-Control	DiscoveryPositiveControl3-Serum-Control	DiscoveryPositiveControl4-CSF-Control	DiscoveryPositiveControl4-Serum-Control	DiscoveryPositiveControl5-CSF-Control	DiscoveryPositiveControl5-Serum-Control	DiscoveryPositiveControl6-CSF-Control	DiscoveryPositiveControl7-CSF-Control	DiscoveryPositiveControl8-CSF-Control	DiscoveryPositiveControl9-CSF-Control	H01-CSF-120	H01-CSF-24	H01-CSF-48	H01-CSF-72	H01-CSF-96	H01-Serum-120	H01-Serum-24	H01-Serum-48	H01-Serum-72	H01-Serum-96	H03-CSF-120	H03-CSF-24	H03-CSF-48	H03-CSF-72	H03-CSF-96	H03-Serum-120	H03-Serum-24	H03-Serum-48	H03-Serum-72	H03-Serum-96	H06-CSF-24	H06-CSF-48	H06-CSF-72	H06-CSF-96	H06-Serum-24	H06-Serum-48	H06-Serum-72	H06-Serum-96	H07-CSF-120	H07-CSF-24	H07-CSF-48	H07-CSF-72	H07-CSF-96	H07-Serum-120	H07-Serum-24	H07-Serum-48	H07-Serum-72	H07-Serum-96	H08-CSF-120	H08-CSF-24	H08-CSF-48	H08-CSF-72	H08-CSF-96	H08-Serum-120	H08-Serum-24	H08-Serum-48	H08-Serum-72	H08-Serum-96	H09-CSF-120	H09-CSF-48	H09-CSF-72	H09-CSF-96	H09-Serum-120	H09-Serum-24	H09-Serum-48	H09-Serum-72	H09-Serum-96	H10-CSF-120	H10-CSF-24	H10-CSF-48	H10-CSF-72	H10-CSF-96	H10-Serum-120	H10-Serum-24	H10-Serum-48	H10-Serum-72	H10-Serum-96	H11-CSF-120	H11-CSF-24	H11-CSF-48	H11-CSF-72	H11-CSF-96	H11-Serum-120	H11-Serum-24	H11-Serum-48	H11-Serum-72	H11-Serum-96	H12-CSF-120	H12-CSF-24	H12-CSF-48	H12-CSF-72	H12-CSF-96	H12-Serum-120	H12-Serum-24	H12-Serum-48	H12-Serum-72	H12-Serum-96	H13-CSF-120	H13-CSF-24	H13-CSF-48	H13-CSF-72	H13-CSF-96	H13-Serum-120	H13-Serum-24	H13-Serum-48	H13-Serum-72	H13-Serum-96	H14-CSF-120	H14-CSF-24	H14-CSF-48	H14-CSF-72	H14-CSF-96	H14-Serum-120	H14-Serum-24	H14-Serum-48	H14-Serum-72	H14-Serum-96	L01-CSF-120	L01-CSF-24	L01-CSF-48	L01-CSF-72	L01-CSF-96	L01-Serum-120	L01-Serum-24	L01-Serum-48	L01-Serum-72	L01-Serum-96	L02-CSF-120	L02-CSF-24	L02-CSF-48	L02-CSF-72	L02-CSF-96	L02-Serum-120	L02-Serum-24	L02-Serum-48	L02-Serum-72	L02-Serum-96	L03-CSF-120	L03-CSF-24	L03-CSF-48	L03-CSF-72	L03-CSF-96	L03-Serum-120	L03-Serum-24	L03-Serum-48	L03-Serum-72	L03-Serum-96	L04-CSF-120	L04-CSF-24	L04-CSF-48	L04-CSF-72	L04-CSF-96	L04-Serum-120	L04-Serum-48	L04-Serum-72	M01-CSF-120	M01-CSF-24	M01-CSF-48	M01-CSF-72	M01-CSF-96	M01-Serum-120	M01-Serum-24	M01-Serum-48	M01-Serum-72	M01-Serum-96	M02-CSF-120	M02-CSF-24	M02-CSF-48	M02-CSF-72	M02-CSF-96	M02-Serum-120	M02-Serum-24	M02-Serum-48	M02-Serum-72	M02-Serum-96	M03-CSF-24	M03-CSF-48	M03-CSF-72	M03-Serum-24	M03-Serum-48	M03-Serum-72	M04-CSF-120	M04-CSF-24	M04-CSF-48	M04-CSF-72	M04-CSF-96	M04-Serum-120	M04-Serum-24	M04-Serum-48	M04-Serum-72	M04-Serum-96	M05-CSF-24	M05-CSF-48	M05-Serum-24	M05-Serum-48	M06-CSF-120	M06-CSF-24	M06-CSF-48	M06-CSF-72	M06-CSF-96	M06-Serum-120	M06-Serum-24	M06-Serum-48	M06-Serum-72	M06-Serum-96	M07-CSF-120	M07-CSF-24	M07-CSF-48	M07-CSF-72	M07-CSF-96	M07-Serum-120	M07-Serum-24	M07-Serum-48	M07-Serum-72	M07-Serum-96	M08-CSF-120	M08-CSF-24	M08-CSF-48	M08-CSF-72	M08-CSF-96	M08-Serum-120	M08-Serum-24	M08-Serum-48	M08-Serum-72	M08-Serum-96	M09-CSF-120	M09-CSF-24	M09-CSF-48	M09-CSF-72	M09-CSF-96	M09-Serum-120	M09-Serum-24	M09-Serum-48	M09-Serum-72	M09-Serum-96	M10-CSF-24	M10-CSF-48	M10-Serum-24	M10-Serum-48	M11-CSF-120	M11-CSF-24	M11-CSF-48	M11-CSF-72	M11-CSF-96	M11-Serum-120	M11-Serum-24	M11-Serum-48	M11-Serum-72	M11-Serum-96	M12-CSF-120	M12-CSF-24	M12-CSF-48	M12-CSF-72	M12-CSF-96	M12-Serum-120	M12-Serum-24	M12-Serum-48	M12-Serum-72	M12-Serum-96	M13-CSF-24	M13-CSF-48	M13-Serum-24	M13-Serum-48	M13-Serum-72	M15-CSF-120	M15-CSF-24	M15-CSF-48	M15-CSF-72	M15-CSF-96	M15-Serum-120	M15-Serum-24	M15-Serum-48	M15-Serum-72	M15-Serum-96	M16-CSF-24	M16-Serum-24	M16-Serum-48	M17-CSF-120	M17-CSF-24	M17-CSF-48	M17-CSF-72	M17-CSF-96	M17-Serum-120	M17-Serum-24	M17-Serum-48	M17-Serum-72	M17-Serum-96	M18-CSF-24	M18-Serum-24	M19-CSF-24	P01-CSF-48	P01-CSF-72	P01-CSF-96	P01-Serum-120	P01-Serum-24	P01-Serum-48	P01-Serum-72	P01-Serum-96	P02-CSF-120	P02-CSF-48	P02-CSF-72	P02-CSF-96	P02-Serum-120	P02-Serum-24	P02-Serum-48	P02-Serum-72	P02-Serum-96	P03-CSF-120	P03-CSF-24	P03-CSF-48	P03-CSF-72	P03-CSF-96	P03-Serum-120	P03-Serum-48	P03-Serum-72	P03-Serum-96	P04-CSF-24	P04-CSF-48	P04-CSF-72	P04-CSF-96	P04-Serum-24	P04-Serum-48	P04-Serum-72	P04-Serum-96	P05-CSF-120	P05-CSF-24	P05-CSF-72	P05-CSF-96	P05-Serum-120	P05-Serum-48	P05-Serum-72	P06-CSF-120	P06-CSF-24	P06-CSF-48	P06-CSF-72	P06-CSF-96	P06-Serum-120	P06-Serum-24	P06-Serum-48	P06-Serum-72	P06-Serum-96	P09-CSF-120	P09-CSF-48	P09-CSF-72	P09-CSF-96	P09-Serum-120	P09-Serum-24	P09-Serum-48	P09-Serum-72	P09-Serum-96	P12-CSF-24	P12-CSF-48	P12-CSF-72	P12-CSF-96	P12-Serum-24	P12-Serum-48	P12-Serum-72	P12-Serum-96	P13-CSF-24	P13-CSF-48	P13-CSF-72	P13-Serum-24	P13-Serum-48	P13-Serum-72	P14-CSF-120	P14-CSF-24	P14-CSF-48	P14-CSF-96	P14-Serum-120	P14-Serum-24	P14-Serum-48	P14-Serum-96	P16-CSF-120	P16-CSF-24	P16-CSF-48	P16-CSF-72	P16-CSF-96	P16-Serum-120	P16-Serum-24	P16-Serum-48	P16-Serum-72	P16-Serum-96	P17-CSF-24	P17-CSF-48	P17-Serum-24	P17-Serum-48	P17-Serum-72	P18-CSF-120	P18-CSF-24	P18-CSF-48	P18-CSF-72	P18-CSF-96	P18-Serum-120	P18-Serum-24	P18-Serum-48	P18-Serum-72	P18-Serum-96	P19-CSF-120	P19-CSF-48	P19-CSF-72	P19-CSF-96	P19-Serum-120	P19-Serum-48	P19-Serum-72	P19-Serum-96	P21-CSF-120	P21-CSF-24	P21-CSF-48	P21-CSF-72	P21-CSF-96	P21-Serum-120	P21-Serum-24	P21-Serum-48	P21-Serum-72	P21-Serum-96	P22-CSF-120	P22-CSF-48	P22-CSF-72	P22-CSF-96	P22-Serum-120	P22-Serum-48	P22-Serum-72	P22-Serum-96	P23-CSF-72	P23-CSF-96	P23-Serum-48	P23-Serum-72	P23-Serum-96	P24-CSF-120	P24-CSF-72	P24-CSF-96	P24-Serum-120	P24-Serum-72	P24-Serum-96	P25-CSF-120	P25-CSF-48	P25-CSF-72	P25-CSF-96	P25-Serum-120	P25-Serum-24	P25-Serum-48	P25-Serum-72	P25-Serum-96	V01-CSF-120	V01-CSF-24	V01-CSF-48	V01-CSF-72	V01-CSF-96	V01-Serum-120	V01-Serum-24	V01-Serum-48	V01-Serum-72	V01-Serum-96	V02-CSF-120	V02-CSF-24	V02-CSF-48	V02-CSF-72	V02-CSF-96	V02-Serum-120	V02-Serum-24	V02-Serum-48	V02-Serum-72	V02-Serum-96	V03-CSF-24	V03-Serum-120	V03-Serum-48	V03-Serum-72	V03-Serum-96	V04-CSF-120	V04-CSF-24	V04-CSF-48	V04-CSF-72	V04-CSF-96	V04-Serum-120	V04-Serum-24	V04-Serum-48	V04-Serum-72	V04-Serum-96	V05-CSF-120	V05-CSF-24	V05-CSF-48	V05-CSF-72	V05-CSF-96	V05-Serum-120	V05-Serum-24	V05-Serum-48	V05-Serum-72	V05-Serum-96	V06-CSF-120	V06-CSF-24	V06-CSF-48	V06-CSF-72	V06-CSF-96	V06-Serum-120	V06-Serum-24	V06-Serum-48	V06-Serum-72	V06-Serum-96	V07-CSF-120	V07-CSF-24	V07-CSF-48	V07-CSF-72	V07-CSF-96	V07-Serum-120	V07-Serum-24	V07-Serum-48	V07-Serum-72	V07-Serum-96	V10-CSF-24	V10-CSF-48	V10-CSF-72	V10-Serum-120	V10-Serum-24	V10-Serum-48	V10-Serum-72	V10-Serum-96	V12-CSF-120	V12-CSF-24	V12-CSF-48	V12-CSF-72	V12-CSF-96	V12-Serum-120	V12-Serum-24	V12-Serum-48	V12-Serum-72	V12-Serum-96	V13-CSF-120	V13-CSF-24	V13-CSF-48	V13-CSF-72	V13-CSF-96	V13-Serum-120	V13-Serum-24	V13-Serum-48	V13-Serum-72	V13-Serum-96	V14-CSF-24	V14-Serum-120	V14-Serum-24	V14-Serum-48	V14-Serum-72	V14-Serum-96	V15-CSF-24	V15-CSF-48	V15-CSF-72	V15-Serum-24	V15-Serum-48	V16-CSF-120	V16-CSF-72	V16-CSF-96	V16-Serum-120	V16-Serum-72	V16-Serum-96	V17-CSF-48	V17-CSF-72	V17-CSF-96	V17-Serum-48	V17-Serum-72	V17-Serum-96	V18-CSF-120	V18-CSF-24	V18-CSF-48	V18-CSF-72	V18-CSF-96	V18-Serum-120	V18-Serum-24	V18-Serum-48	V18-Serum-72	V18-Serum-96	V20-CSF-120	V20-CSF-24	V20-CSF-48	V20-CSF-72	V20-CSF-96	V20-Serum-120	V20-Serum-24	V20-Serum-48	V20-Serum-72	V20-Serum-96	V21-CSF-24	V21-CSF-48	V21-CSF-72	V21-CSF-96	V21-Serum-120	V21-Serum-24	V21-Serum-48	V21-Serum-72	V21-Serum-96	V22-CSF-120	V22-CSF-24	V22-CSF-48	V22-CSF-72	V22-CSF-96	V22-Serum-120	V22-Serum-24	V22-Serum-48	V22-Serum-72	V22-Serum-96	V23-CSF-120	V23-CSF-24	V23-CSF-48	V23-CSF-72	V23-CSF-96	V23-Serum-120	V23-Serum-24	V23-Serum-48	V23-Serum-72	V23-Serum-96	V24-CSF-120	V24-CSF-24	V24-CSF-48	V24-CSF-72	V24-CSF-96	V24-Serum-120	V24-Serum-24	V24-Serum-48	V24-Serum-72	V24-Serum-96	V25-CSF-24	V25-Serum-120	V25-Serum-24	V25-Serum-48	V25-Serum-72	V25-Serum-96	V26-CSF-120	V26-CSF-24	V26-CSF-48	V26-CSF-72	V26-CSF-96	V26-Serum-120	V26-Serum-24	V26-Serum-48	V26-Serum-72	V26-Serum-96	V27-CSF-120	V27-CSF-24	V27-CSF-48	V27-CSF-72	V27-CSF-96	V27-Serum-120	V27-Serum-24	V27-Serum-48	V27-Serum-72	V27-Serum-96	V28-CSF-120	V28-CSF-24	V28-CSF-48	V28-CSF-72	V28-CSF-96	V28-Serum-120	V28-Serum-24	V28-Serum-48	V28-Serum-72	V28-Serum-96	V29-CSF-120	V29-CSF-48	V29-CSF-72	V29-CSF-96	V29-Serum-120	V29-Serum-48	V29-Serum-72	V29-Serum-96	V31-CSF-120	V31-CSF-24	V31-CSF-48	V31-CSF-72	V31-CSF-96	V31-Serum-120	V31-Serum-24	V31-Serum-48	V31-Serum-72	V31-Serum-96	V32-CSF-24	V32-CSF-48	V32-CSF-72	V32-Serum-120	V32-Serum-24	V32-Serum-48	V32-Serum-72	V32-Serum-96	V33-CSF-120	V33-CSF-48	V33-CSF-72	V33-CSF-96	V33-Serum-120	V33-Serum-48	V33-Serum-72	V33-Serum-96	V34-CSF-120	V34-CSF-24	V34-CSF-48	V34-CSF-72	V34-CSF-96	V34-Serum-120	V34-Serum-24	V34-Serum-48	V34-Serum-72	V34-Serum-96	V35-CSF-24	V35-CSF-48	V35-CSF-72	V35-CSF-96	V35-Serum-120	V35-Serum-24	V35-Serum-48	V35-Serum-72	V35-Serum-96	V37-CSF-120	V37-CSF-24	V37-CSF-48	V37-CSF-72	V37-CSF-96	V37-Serum-120	V37-Serum-24	V37-Serum-48	V37-Serum-72	V37-Serum-96	ValidationNegativeControl1-CSF-Control	ValidationNegativeControl10-CSF-Control	ValidationNegativeControl2-CSF-Control	ValidationNegativeControl3-CSF-Control	ValidationNegativeControl4-CSF-Control	ValidationNegativeControl5-CSF-Control	ValidationNegativeControl6-CSF-Control	ValidationNegativeControl7-CSF-Control	ValidationNegativeControl8-CSF-Control	ValidationNegativeControl9-CSF-Control	ValidationPositiveControl1-CSF-Control	ValidationPositiveControl10-CSF-Control	ValidationPositiveControl2-CSF-Control	ValidationPositiveControl3-CSF-Control	ValidationPositiveControl4-CSF-Control	ValidationPositiveControl5-CSF-Control	ValidationPositiveControl6-CSF-Control	ValidationPositiveControl7-CSF-Control	ValidationPositiveControl8-CSF-Control	ValidationPositiveControl9-CSF-Control
A1BG|GVTFLLR	1.61027756	1.624326525	1.940064525	NA	NA	NA	1.643356131	NA	NA	NA	2.821426504	2.771400517	NA	NA	NA	NA	NA	NA	1.687583437	NA	NA	NA	2.252680308	2.120439521	NA	NA	NA	NA	1.545858931	NA	NA	1.706074485	1.498327565	NA	NA	NA	2.043879129	2.198989685	2.199366726	NA	NA	NA	NA	1.613728694	1.80368804	1.779163809	NA	NA	NA	NA	2.10795611	1.717682266	2.391611938	2.283045431	NA	NA	NA	NA	NA	1.756909192	1.985062179	1.894872461	1.542293332	1.246601166	1.740781914	NA	NA	NA	NA	1.540452184	1.866078133	2.009220237	NA	NA	NA	NA	NA	1.959333931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.76616812	1.65523312	NA	NA	NA	NA	1.54019501	1.137127625	0.879502258	NA	NA	NA	1.9777825	-4.186459851	1.827705596	NA	NA	NA	NA	0.720081182	NA	0.847797735	NA	NA	NA	NA	NA	NA	NA	NA	2.295691386	2.460776171	2.536549883	NA	NA	NA	NA	1.620318504	1.663641966	1.797459858	2.242888166	NA	NA	NA	NA	1.955025619	NA	2.254045897	2.100003684	NA	1.67503837	1.795983867	1.756408592	1.943636137	1.735859087	1.617941653	1.708812548	2.095253373	NA	1.808141219	1.768286113	1.946181541	1.884596897	1.883897958	2.235729222	1.913741086	2.010238827	1.976868803	2.041363176	NA	1.74185118	NA	2.232098249	NA	2.091370113	2.198490442	1.82130209	2.243195958	1.755112774	NA	1.931390968	1.792542496	2.022011032	1.620160222	1.611735271	1.761231531	1.681702759	1.782146748	1.673257425	1.860663448	1.801462245	NA	1.740922211	1.687453952	1.685491134	1.52390181	1.767978941	2.006521325	1.70602001	1.851929086	1.710223981	1.555973843	NA	1.602534136	NA	1.969612725	NA	2.303364789	1.921866255	1.669817798	1.987134348	2.686860612	1.961502244	1.84123194	2.105121472	2.317936652	NA	NA	NA	NA	NA	2.439237859	2.33362823	2.279930402	2.28595762	2.555419477	NA	NA	NA	NA	NA	2.209987232	2.046220793	2.449633468	2.599930326	NA	NA	NA	NA	1.997064862	1.813243688	1.873876946	2.047615421	2.117760406	NA	NA	NA	NA	NA	1.067946874	1.001183199	0.910916316	1.101408376	0.964089929	NA	NA	NA	NA	NA	1.790441935	1.48509843	1.765107438	1.821463892	NA	NA	NA	NA	NA	1.891876261	1.871863713	1.930390337	1.803622162	2.022434587	NA	NA	NA	NA	NA	1.431745624	1.274887827	1.565381526	1.766663859	1.742219024	NA	NA	NA	NA	NA	1.823080472	1.767620453	1.615658524	1.734871607	1.919712834	NA	NA	NA	NA	NA	2.142533705	2.346716804	1.913195085	1.987682549	2.041882447	NA	NA	NA	NA	NA	2.36573828	1.895503679	1.816549638	1.878044193	1.859137705	NA	NA	NA	NA	NA	2.349449595	2.151169004	2.138570929	2.161136729	2.582993275	NA	NA	NA	NA	NA	2.010238827	1.690390975	1.488715561	1.356788307	1.746465686	NA	NA	NA	NA	NA	2.187196688	1.698803184	2.006951491	1.898983248	1.829472636	NA	NA	NA	NA	NA	2.023122481	1.763325701	2.075157378	1.991798147	2.105523433	NA	NA	NA	1.652497402	1.867778709	1.68595441	1.247434512	1.167920666	NA	NA	NA	NA	NA	2.389065496	2.093849743	1.708685784	1.84012097	2.048608553	NA	NA	NA	NA	NA	1.928415143	1.700539247	1.939403311	NA	NA	NA	2.054187834	1.972913678	1.924219455	1.847887723	1.85529749	NA	NA	NA	NA	NA	2.023902404	1.665080734	NA	NA	2.052404308	2.353230678	2.064936855	2.249838111	2.609488742	NA	NA	NA	NA	NA	2.124773352	1.588030398	1.671924329	2.419763501	2.090480389	NA	NA	NA	NA	NA	2.131322164	1.772440725	1.495081499	1.503054652	1.989612563	NA	NA	NA	NA	NA	2.053739044	2.118566096	1.780361424	2.18268607	2.139053887	NA	NA	NA	NA	NA	0.755323539	1.053021999	NA	NA	0.408992214	1.879663503	1.189975295	0.397432936	0.761413121	NA	NA	NA	NA	NA	1.818936797	1.570426777	0.846383156	1.688544798	1.564419626	NA	NA	NA	NA	NA	1.773578526	1.938957464	NA	NA	NA	1.635144645	2.707536736	1.547562509	1.780951271	1.789740766	NA	NA	NA	NA	NA	2.09106127	NA	NA	2.296245037	1.93443022	NA	2.103756034	2.13666037	NA	NA	NA	NA	NA	2.240677774	NA	1.940581692	0.506576609	0.938600019	0.862721165	NA	NA	NA	NA	NA	2.258351034	2.121159135	2.217397506	0.96401366	NA	NA	NA	NA	NA	1.788587778	1.716532923	1.609257896	1.664683387	1.874782347	NA	NA	NA	NA	1.664550902	1.77610423	2.140865844	2.144397944	NA	NA	NA	NA	2.066812125	1.826370214	1.633779244	1.980104515	NA	NA	NA	2.249595624	1.807550794	1.407982465	0.937151623	1.918406804	NA	NA	NA	NA	NA	2.328632884	2.401733352	1.975524428	1.6778813	NA	NA	NA	NA	NA	1.908223116	1.834946664	2.255011189	2.364423096	NA	NA	NA	NA	2.635981175	2.546761887	2.735496742	NA	NA	NA	1.780260273	1.662125235	1.871679092	2.310047182	NA	NA	NA	NA	2.428503833	2.006696102	1.899746532	1.97549669	2.45347618	NA	NA	NA	NA	NA	NA	1.864669105	NA	NA	NA	1.507006436	1.211881448	0.652429347	1.587539891	1.399901365	NA	NA	NA	NA	NA	1.745924933	1.763925678	1.703984164	1.761832766	NA	NA	NA	NA	2.251133891	2.009019077	2.233299321	1.99607352	2.128481675	NA	NA	NA	NA	NA	2.900839007	2.320287477	2.226200686	2.547756245	NA	NA	NA	NA	2.28352459	2.447585465	NA	NA	NA	2.127290787	2.181727335	1.87306292	NA	NA	NA	1.942776673	1.698748311	1.733547559	1.594100899	NA	NA	NA	NA	NA	1.278040776	2.153191414	1.783139087	1.984691205	1.399136546	NA	NA	NA	NA	NA	2.0305795	1.563352088	1.556817422	1.519928873	1.808829609	NA	NA	NA	NA	NA	0.850022716	NA	NA	NA	NA	1.776967269	2.466462599	2.443502889	2.16825338	1.672525381	NA	NA	NA	NA	NA	1.858888382	1.51312523	1.785338901	1.959925756	1.913195085	NA	NA	NA	NA	NA	2.095560924	1.806352472	1.591110996	1.872571112	2.063045356	NA	NA	NA	NA	NA	2.970947657	2.182235015	2.036077256	2.495178711	2.475933175	NA	NA	NA	NA	NA	2.032978667	1.963525512	1.921295391	NA	NA	NA	NA	NA	1.543917576	1.951849618	0.880995105	1.803869183	1.652803868	NA	NA	NA	NA	NA	1.864204154	2.106253857	2.126432469	2.08685152	1.748051369	NA	NA	NA	NA	NA	1.968887005	NA	NA	NA	NA	NA	2.011644384	2.303604573	1.938482633	NA	NA	1.817427216	1.765945812	1.714410353	NA	NA	NA	1.862901141	2.155927933	1.508534117	NA	NA	NA	2.20912021	2.082374736	1.66840469	2.008952015	2.061570298	NA	NA	NA	NA	NA	1.869769343	1.684897827	1.643993917	2.090134171	1.851002745	NA	NA	NA	NA	NA	1.977907031	1.965782802	2.168813672	2.063705883	NA	NA	NA	NA	NA	1.809042585	1.649196942	1.668970173	1.576542751	1.676367323	NA	NA	NA	NA	NA	1.300464105	1.937330593	1.672882085	1.343804309	1.553015698	NA	NA	NA	NA	NA	1.788353676	1.647292308	1.026543262	2.039855762	1.503076896	NA	NA	NA	NA	NA	2.134852596	NA	NA	NA	NA	NA	1.831797156	1.357406084	1.630142094	2.160606696	1.917084364	NA	NA	NA	NA	NA	2.177803877	1.779619409	2.000885229	1.18933621	2.176273291	NA	NA	NA	NA	NA	1.923270071	2.151296979	1.962963904	2.186455689	2.911633016	NA	NA	NA	NA	NA	2.329265972	2.070426024	2.443355223	2.333337358	NA	NA	NA	NA	2.010185243	2.121087197	2.404861859	2.112501489	2.432006802	NA	NA	NA	NA	NA	2.14801099	1.895007756	1.297435825	NA	NA	NA	NA	NA	2.192859509	2.139053887	1.613728694	2.22073492	NA	NA	NA	NA	2.328730309	1.426187925	1.872125202	1.641982544	1.594466397	NA	NA	NA	NA	NA	2.695808915	4.836005678	2.426950859	2.46926834	NA	NA	NA	NA	NA	2.561844543	2.251165475	2.487711047	2.390357847	2.170298639	NA	NA	NA	NA	NA	1.963693933	2.479022707	1.749478077	2.064099451	1.951096676	1.740501262	2.263813079	1.957655191	2.109364355	2.518905419	1.891876261	1.957499871	1.876606005	2.055571403	2.053328546	1.915082685	2.092777225	1.499645368	1.942948625	1.442201993
